,Close,Returns,Regime,Regime_Label
2015-05-09,1876.299306317165,0.011840075514302661,0,Bull
2015-05-10,1922.2288880125564,0.024478813982798275,0,Bull
2015-05-11,1923.7916277324523,0.0008129831622245565,0,Bull
2015-05-12,1967.8159695643503,0.022884152939052438,0,Bull
2015-05-13,1986.5754931226588,0.009533169690894239,0,Bull
2015-05-14,1992.2501486809074,0.002856501340066764,0,Bull
2015-05-15,1965.0861495794998,-0.013634833516962375,0,Bull
2015-05-16,1946.4628146512366,-0.009477108640884913,0,Bull
2015-05-17,1962.4479582311976,0.008212406350452284,0,Bull
2015-05-18,1930.4496638090775,-0.016305295785250307,0,Bull
2015-05-19,1934.2908434369358,0.001989784918959847,0,Bull
2015-05-20,1955.190577612532,0.01080485607762105,0,Bull
2015-05-21,1959.7348484118306,0.0023242086225925274,0,Bull
2015-05-22,1949.516844891702,-0.005213972455717308,0,Bull
2015-05-23,1934.5715688692646,-0.007666143568647921,0,Bull
2015-05-24,1951.9082846597755,0.008961527228813715,0,Bull
2015-05-25,1962.6771049901627,0.005517072915269816,0,Bull
2015-05-26,1958.6440135264997,-0.002054893009863279,0,Bull
2015-05-27,1981.076215904921,0.011452924688459598,0,Bull
2015-05-28,1999.5794239102497,0.009339977864949,0,Bull
2015-05-29,2036.9434421977808,0.018685938573254735,0,Bull
2015-05-30,2050.1203085506445,0.006468940707870852,0,Bull
2015-05-31,2048.387947989078,-0.0008450043416190489,0,Bull
2015-06-01,2047.0976492742031,-0.000629909347075297,0,Bull
2015-06-02,2009.1327863979611,-0.018545701955010485,0,Bull
2015-06-03,2013.7670328653755,0.0023065904348327226,0,Bull
2015-06-04,2015.0615842136847,0.0006428506014755087,0,Bull
2015-06-05,1989.871821945278,-0.012500740655147835,0,Bull
2015-06-06,1990.9605280671553,0.0005471237442886689,0,Bull
2015-06-07,2019.295245421983,0.01423168212296777,0,Bull
2015-06-08,2006.0779958475714,-0.0065454764994752335,0,Bull
2015-06-09,1988.4266232460902,-0.00879894632113909,0,Bull
2015-06-10,2011.9880514081087,0.011849282184501542,0,Bull
2015-06-11,2026.3584808272878,0.007142402962642791,0,Bull
2015-06-12,2090.0083300947017,0.031410952143782644,0,Bull
2015-06-13,2064.1221105607897,-0.012385701607581234,0,Bull
2015-06-14,2080.6430805938076,0.008003872420381919,0,Bull
2015-06-15,2088.8801573601722,0.003958909071523076,0,Bull
2015-06-16,2091.789576465676,0.001392812840532054,0,Bull
2015-06-17,2112.5090078057665,0.009905122184946658,0,Bull
2015-06-18,2113.571064153263,0.0005027464231261991,0,Bull
2015-06-19,2074.3352337372035,-0.018563762099845893,0,Bull
2015-06-20,2058.417666162828,-0.0076735752811264435,0,Bull
2015-06-21,2088.1501394184343,0.014444334473203257,0,Bull
2015-06-22,2114.294382718785,0.01252028903804403,0,Bull
2015-06-23,2108.096980157337,-0.0029311918965034822,0,Bull
2015-06-24,2120.3997722428608,0.0058359706414481405,0,Bull
2015-06-25,2181.1267080578077,0.028639380464898334,0,Bull
2015-06-26,2182.191385840049,0.000488132018331644,0,Bull
2015-06-27,2183.684368742244,0.0006841668021799752,0,Bull
2015-06-28,2189.5933903678483,0.00270598705114522,0,Bull
2015-06-29,2204.6353650979954,0.0068697570956861576,0,Bull
2015-06-30,2198.7070745254205,-0.0026890118277275166,0,Bull
2015-07-01,2213.793049372276,0.006861293630990861,0,Bull
2015-07-02,2172.5228642015063,-0.018642295937496,0,Bull
2015-07-03,2181.569222551015,0.004163987637862521,0,Bull
2015-07-04,2184.419002301417,0.0013062981091516157,0,Bull
2015-07-05,2181.4163659779365,-0.001374569769040268,0,Bull
2015-07-06,2172.794157492198,-0.0039525734840047955,0,Bull
2015-07-07,2161.291963709662,-0.005293733758844232,0,Bull
2015-07-08,2145.4384311889503,-0.007335210969600103,0,Bull
2015-07-09,2097.4220548760914,-0.0223806824818783,0,Bull
2015-07-10,2093.478516497324,-0.0018801835184288906,0,Bull
2015-07-11,2118.1047279245254,0.011763297895410973,0,Bull
2015-07-12,2112.6948549480403,-0.002554110240708507,0,Bull
2015-07-13,2127.803001018034,0.007151125509019751,0,Bull
2015-07-14,2106.520696889104,-0.010002008700405018,0,Bull
2015-07-15,2080.7011242319645,-0.012256975540411053,0,Bull
2015-07-16,2066.7445750223364,-0.006707618430676687,0,Bull
2015-07-17,2047.203507758052,-0.009454998697201566,0,Bull
2015-07-18,2024.62204214284,-0.011030396113350549,0,Bull
2015-07-19,2035.3479640996331,0.005297740384887284,0,Bull
2015-07-20,2073.1835428870686,0.018589243438859704,0,Bull
2015-07-21,2061.015129431404,-0.005869433749565167,0,Bull
2015-07-22,2027.7953113111478,-0.01611818256250308,0,Bull
2015-07-23,2042.7360530463568,0.007367973311639853,0,Bull
2015-07-24,2015.0385781654525,-0.01355900819374034,0,Bull
2015-07-25,1992.8073502735092,-0.01103265621454419,0,Bull
2015-07-26,2004.2659059339946,0.005749956541917012,0,Bull
2015-07-27,2002.5560744150139,-0.0008530961455356367,0,Bull
2015-07-28,1990.3970510590527,-0.006071751753325083,0,Bull
2015-07-29,1993.3498299862329,0.0014835125110383984,0,Bull
2015-07-30,1986.7835596220752,-0.003294088305715537,0,Bull
2015-07-31,2025.91420865292,0.0196954765612658,0,Bull
2015-08-01,2013.843715886502,-0.005958047342213946,0,Bull
2015-08-02,1997.060089876224,-0.0083341253732242,0,Bull
2015-08-03,1989.5704520347222,-0.003750331739875712,0,Bull
2015-08-04,1982.9499253029778,-0.0033276161319010233,0,Bull
2015-08-05,1996.347600591746,0.006756436518043252,0,Bull
2015-08-06,1958.1866618559216,-0.019115377865314143,0,Bull
2015-08-07,1968.0955928858057,0.005060258668339923,0,Bull
2015-08-08,1959.0170544382656,-0.004612854416399692,0,Bull
2015-08-09,1975.8023632213135,0.008568230044255998,0,Bull
2015-08-10,1976.4416595409232,0.0003235628884294961,0,Bull
2015-08-11,1988.27450621662,0.005986944577177855,0,Bull
2015-08-12,1982.0829833751002,-0.0031140181208184625,0,Bull
2015-08-13,1992.350621128633,0.005180225974216857,0,Bull
2015-08-14,2027.0926293597588,0.017437697894482573,0,Bull
2015-08-15,2013.729296247678,-0.006592364314551125,0,Bull
2015-08-16,2013.1816731343974,-0.00027194475161129716,0,Bull
2015-08-17,2005.0037811845116,-0.004062172857531188,0,Bull
2015-08-18,2038.5471294179422,0.016729817942594538,0,Bull
2015-08-19,2031.3318631115067,-0.0035394159901005473,0,Bull
2015-08-20,2018.073518458378,-0.006526922013038394,0,Bull
2015-08-21,2008.017924009076,-0.004982769139641352,0,Bull
2015-08-22,2006.8991089853373,-0.000557173823182322,0,Bull
2015-08-23,1992.5797831431,-0.00713505017672611,0,Bull
2015-08-24,1986.83218697608,-0.0028844998908669206,0,Bull
2015-08-25,1991.5449897812532,0.0023720185509708003,0,Bull
2015-08-26,1990.8385208632126,-0.00035473409923736376,0,Bull
2015-08-27,2008.9891664116615,0.009117085769758448,0,Bull
2015-08-28,2004.1805488291066,-0.002393550778147735,0,Bull
2015-08-29,2001.683009065694,-0.0012461650547759273,0,Bull
2015-08-30,2008.7101524415968,0.0035106174874226515,0,Bull
2015-08-31,2055.408778761164,0.023248066060105543,0,Bull
2015-09-01,2040.864666976966,-0.007076019103588682,0,Bull
2015-09-02,2081.755929663364,0.020036244121452773,0,Bull
2015-09-03,2058.782229801505,-0.011035731679445271,0,Bull
2015-09-04,2065.143258155606,0.0030897043223043763,0,Bull
2015-09-05,2059.7865596094566,-0.0025938629317819872,0,Bull
2015-09-06,2044.6415476822633,-0.0073527093652192566,0,Bull
2015-09-07,2060.5711942166,0.007790923818599804,0,Bull
2015-09-08,2074.580948401297,0.0067989663371099684,0,Bull
2015-09-09,2066.256731061179,-0.004012481338235063,0,Bull
2015-09-10,2024.646576903098,-0.020137940040350633,0,Bull
2015-09-11,2017.7618175506714,-0.003400474646275131,0,Bull
2015-09-12,2022.370551440591,0.002284082219136341,0,Bull
2015-09-13,2021.4327220423083,-0.00046372777610648175,0,Bull
2015-09-14,2050.9834519684855,0.014618705635833118,0,Bull
2015-09-15,2129.271238975232,0.03817085258859976,1,Bear
2015-09-16,2145.8316391056183,0.007777496745016155,1,Bear
2015-09-17,2169.125429830419,0.010855367355152579,1,Bear
2015-09-18,2174.46936235092,0.0024636346275830334,1,Bear
2015-09-19,2224.370641432462,0.022948715647844953,1,Bear
2015-09-20,2246.8990677764864,0.010128000219206568,1,Bear
2015-09-21,2279.4389151873424,0.014482113539286523,1,Bear
2015-09-22,2360.7673275689976,0.035679136580403226,1,Bear
2015-09-23,2370.3040863490073,0.004039686024386979,1,Bear
2015-09-24,2356.2736751605817,-0.005919245243354743,1,Bear
2015-09-25,2376.127135167031,0.008425786960038373,1,Bear
2015-09-26,2428.936195636091,0.022224846342385307,1,Bear
2015-09-27,2452.0803995302945,0.009528535140521655,1,Bear
2015-09-28,2502.869780732802,0.020712771576428146,1,Bear
2015-09-29,2468.131208255198,-0.013879496546333803,1,Bear
2015-09-30,2424.0462272887735,-0.01786168450808967,1,Bear
2015-10-01,2396.4102766708775,-0.01140075230694182,1,Bear
2015-10-02,2334.468712096243,-0.025847646030246696,1,Bear
2015-10-03,2338.4512960457373,0.001705991572668486,1,Bear
2015-10-04,2317.1702019802483,-0.00910050771699833,1,Bear
2015-10-05,2373.023798695309,0.024104227072887507,1,Bear
2015-10-06,2310.555163976966,-0.026324487243949313,1,Bear
2015-10-07,2381.254578796729,0.03059845353273194,1,Bear
2015-10-08,2333.3341956873046,-0.02012400670475112,1,Bear
2015-10-09,2274.383400846672,-0.025264617022967006,1,Bear
2015-10-10,2235.734743324333,-0.016993026553021484,1,Bear
2015-10-11,2321.867769585397,0.038525601714715085,1,Bear
2015-10-12,2318.845387930489,-0.0013017027474599985,1,Bear
2015-10-13,2342.239547124624,0.010088710233076004,1,Bear
2015-10-14,2332.454057341141,-0.004177834754560461,1,Bear
2015-10-15,2327.0857448436523,-0.002301572663603979,1,Bear
2015-10-16,2302.377676761585,-0.0106176010646859,1,Bear
2015-10-17,2303.5631230851814,0.000514879177105243,1,Bear
2015-10-18,2325.1981829560514,0.009391997837634225,1,Bear
2015-10-19,2402.08344230228,0.033066110196458,1,Bear
2015-10-20,2310.829787632909,-0.037989377497190224,1,Bear
2015-10-21,2384.1210038084578,0.0317164061878501,1,Bear
2015-10-22,2408.1033741716237,0.010059208540529552,0,Bull
2015-10-23,2389.1871065285077,-0.007855255653060667,0,Bull
2015-10-24,2361.820235306657,-0.011454469659186506,0,Bull
2015-10-25,2409.9388103555766,0.02037351290737499,0,Bull
2015-10-26,2417.385004063052,0.0030897853818854237,0,Bull
2015-10-27,2382.2346519343123,-0.014540651186989328,0,Bull
2015-10-28,2392.7896095572014,0.004430696033373094,0,Bull
2015-10-29,2422.0862444404156,0.012243715354746776,0,Bull
2015-10-30,2444.8021353323993,0.009378646587884676,0,Bull
2015-10-31,2431.4325424606973,-0.005468578695381532,0,Bull
2015-11-01,2400.747686181713,-0.012620073040533586,0,Bull
2015-11-02,2394.8424916909717,-0.0024597314098148138,0,Bull
2015-11-03,2474.6861841571745,0.03333985126087602,0,Bull
2015-11-04,2438.4320575781967,-0.01464998948596996,0,Bull
2015-11-05,2419.8332804710594,-0.007627350964869328,0,Bull
2015-11-06,2431.255907216573,0.004720418897325995,0,Bull
2015-11-07,2430.173384504249,-0.00044525247593674155,0,Bull
2015-11-08,2427.2521971213214,-0.0012020489573107973,0,Bull
2015-11-09,2478.3390837885745,0.021047209980010084,0,Bull
2015-11-10,2459.1750804257667,-0.007732599420379627,0,Bull
2015-11-11,2460.7912368195953,0.0006571945229489895,0,Bull
2015-11-12,2467.7283904434207,0.002819074418027867,0,Bull
2015-11-13,2449.843857509854,-0.00724736685075511,0,Bull
2015-11-14,2416.5099899661554,-0.013606527388068224,0,Bull
2015-11-15,2424.951285977884,0.0034931765425254557,0,Bull
2015-11-16,2470.8717779617928,0.01893666575878905,0,Bull
2015-11-17,2482.845199958082,0.004845828951175246,0,Bull
2015-11-18,2487.0678390204007,0.0017007258698165106,0,Bull
2015-11-19,2491.115055353492,0.001627304358004844,0,Bull
2015-11-20,2486.6704642751233,-0.001784177358174266,0,Bull
2015-11-21,2518.0891059514074,0.012634823201409962,0,Bull
2015-11-22,2507.3760904029423,-0.004254422737918762,0,Bull
2015-11-23,2475.362276440896,-0.012767854844185522,0,Bull
2015-11-24,2438.1909016435397,-0.015016539256145434,0,Bull
2015-11-25,2442.0678449616316,0.0015900901424406033,0,Bull
2015-11-26,2469.924328814858,0.011406924631802928,0,Bull
2015-11-27,2477.7659742850674,0.0031748525162194063,0,Bull
2015-11-28,2471.8845312900576,-0.0023736878527064187,0,Bull
2015-11-29,2485.194178409851,0.005384412965619756,0,Bull
2015-11-30,2491.8100720825287,0.00266212343894634,0,Bull
2015-12-01,2514.3906175772977,0.009061904736542559,0,Bull
2015-12-02,2549.755619358868,0.014065038874367719,0,Bull
2015-12-03,2527.4608079204586,-0.008743901285729994,0,Bull
2015-12-04,2470.350390357254,-0.022595965636434068,0,Bull
2015-12-05,2463.6424799925703,-0.00271536798620442,0,Bull
2015-12-06,2440.5004645734584,-0.009393414672400735,0,Bull
2015-12-07,2462.756808353525,0.009119581865745019,0,Bull
2015-12-08,2446.8884339400915,-0.006443337953470962,0,Bull
2015-12-09,2402.947734133904,-0.017957786385639274,0,Bull
2015-12-10,2391.0723316177227,-0.004942014488076851,0,Bull
2015-12-11,2357.31100419213,-0.014119743254588535,0,Bull
2015-12-12,2396.6818158897368,0.016701577190108452,0,Bull
2015-12-13,2409.9029183008124,0.005516419544480788,0,Bull
2015-12-14,2427.436362402268,0.00727558109013704,0,Bull
2015-12-15,2442.3900145125954,0.006160265349048677,0,Bull
2015-12-16,2464.8641830232364,0.009201711592784267,0,Bull
2015-12-17,2494.7714160167325,0.01213342025069064,0,Bull
2015-12-18,2483.3018202058392,-0.004597453593245926,0,Bull
2015-12-19,2450.0265285836967,-0.01339961632991693,0,Bull
2015-12-20,2431.2364485644707,-0.007669337372476548,0,Bull
2015-12-21,2432.0813123781336,0.0003475037626068378,0,Bull
2015-12-22,2371.6600953114635,-0.024843419814606915,0,Bull
2015-12-23,2400.658997160588,0.012227258832938404,0,Bull
2015-12-24,2357.045091563602,-0.018167472201829238,0,Bull
2015-12-25,2373.0516274671936,0.006790933258291387,0,Bull
2015-12-26,2370.9616621706286,-0.0008807078920552991,0,Bull
2015-12-27,2379.6198291177793,0.0036517532464965807,0,Bull
2015-12-28,2370.293629239812,-0.003919197412901365,0,Bull
2015-12-29,2377.3382954509993,0.0029720647789306387,0,Bull
2015-12-30,2368.02204099888,-0.003918775241178674,0,Bull
2015-12-31,2356.745966511208,-0.0047618114580200155,0,Bull
2016-01-01,2337.4857822349863,-0.00817236331361293,0,Bull
2016-01-02,2375.0218291725946,0.01605829957250826,0,Bull
2016-01-03,2385.636025385276,0.004469094170969745,0,Bull
2016-01-04,2392.5423668325934,0.0028949686263235463,0,Bull
2016-01-05,2373.508213999598,-0.00795561788031951,0,Bull
2016-01-06,2369.8328760826143,-0.0015484833358930805,0,Bull
2016-01-07,2348.333060057758,-0.009072292076729105,0,Bull
2016-01-08,2338.677570981234,-0.004111635287494586,0,Bull
2016-01-09,2312.2710389076437,-0.011291223895609992,0,Bull
2016-01-10,2350.86617527419,0.016691441322025602,0,Bull
2016-01-11,2334.953018953982,-0.006769060905115976,0,Bull
2016-01-12,2316.388301976359,-0.007950788228681227,0,Bull
2016-01-13,2287.5351312664015,-0.012456102755025844,0,Bull
2016-01-14,2271.7235635034876,-0.006912054615817231,0,Bull
2016-01-15,2262.29833174606,-0.004148934275652882,0,Bull
2016-01-16,2262.988795314287,0.00030520447216808577,0,Bull
2016-01-17,2250.195617062725,-0.005653222091974719,0,Bull
2016-01-18,2215.9788947850116,-0.015206110090276503,0,Bull
2016-01-19,2184.1890190161484,-0.014345748438162498,0,Bull
2016-01-20,2200.7814220919104,0.007596596691634261,0,Bull
2016-01-21,2199.8397352497063,-0.0004278874915750741,0,Bull
2016-01-22,2215.874218398352,0.007288932412535587,0,Bull
2016-01-23,2234.9368339740186,0.00860275164419999,0,Bull
2016-01-24,2240.101325164103,0.0023107996215272486,0,Bull
2016-01-25,2214.3013889787926,-0.011517307675098287,0,Bull
2016-01-26,2220.270811610386,0.0026958492016058155,0,Bull
2016-01-27,2253.121864112226,0.014795966478527323,0,Bull
2016-01-28,2244.84326296279,-0.003674280242581429,0,Bull
2016-01-29,2254.2854160943307,0.0042061525128835875,0,Bull
2016-01-30,2255.7782499909817,0.0006622204473281101,0,Bull
2016-01-31,2288.540672433193,0.01452377796547255,0,Bull
2016-02-01,2274.86009456089,-0.005977860929933798,0,Bull
2016-02-02,2302.921218870887,0.012335318720078758,0,Bull
2016-02-03,2296.127356512234,-0.002950106283698184,0,Bull
2016-02-04,2282.025783264836,-0.006141459535074945,0,Bull
2016-02-05,2286.358439083808,0.0018986007304324648,0,Bull
2016-02-06,2296.017318480166,0.004224569180075077,0,Bull
2016-02-07,2341.7431831482827,0.019915296065094346,0,Bull
2016-02-08,2351.0993271655566,0.00399537578868725,0,Bull
2016-02-09,2357.5243658389886,0.002732780618493802,0,Bull
2016-02-10,2397.0398441477605,0.016761429439016373,0,Bull
2016-02-11,2413.364978550651,0.006810539442115404,0,Bull
2016-02-12,2399.746958969824,-0.005642751801679502,0,Bull
2016-02-13,2434.2066146229645,0.014359703853081829,0,Bull
2016-02-14,2418.1501309062205,-0.006596187694293598,0,Bull
2016-02-15,2404.384877100014,-0.005692472783337066,0,Bull
2016-02-16,2385.9066816265477,-0.00768520699387909,0,Bull
2016-02-17,2365.477474285769,-0.008562450282779466,0,Bull
2016-02-18,2375.2509955049695,0.004131732948398303,0,Bull
2016-02-19,2371.0253725706243,-0.001779021645435308,0,Bull
2016-02-20,2290.453918312418,-0.03398169213636559,0,Bull
2016-02-21,2286.1418396332606,-0.001882630619495007,0,Bull
2016-02-22,2276.130544332406,-0.004379122558056503,0,Bull
2016-02-23,2298.273319592225,0.009728253642988571,0,Bull
2016-02-24,2287.1667158603996,-0.0048325861146036875,0,Bull
2016-02-25,2347.073508263555,0.026192577912108828,0,Bull
2016-02-26,2381.734939122609,0.014767935787702413,0,Bull
2016-02-27,2374.3536950599573,-0.0030991039100978224,0,Bull
2016-02-28,2403.5492960675406,0.012296230788330753,0,Bull
2016-02-29,2418.095857927642,0.006052117126909451,0,Bull
2016-03-01,2425.675761368351,0.00313465796480239,0,Bull
2016-03-02,2447.086043189791,0.00882652255607419,0,Bull
2016-03-03,2450.366872841802,0.0013407087426049458,0,Bull
2016-03-04,2458.21665144709,0.0032035115607746967,0,Bull
2016-03-05,2480.4230134235254,0.009033525162789546,0,Bull
2016-03-06,2533.316861980162,0.02132452741745494,0,Bull
2016-03-07,2541.7070800574334,0.0033119497221967276,0,Bull
2016-03-08,2532.2062637588174,-0.0037379666497215913,0,Bull
2016-03-09,2482.847717951008,-0.019492308550939863,1,Bear
2016-03-10,2578.9986510835183,0.038726069439272814,1,Bear
2016-03-11,2564.1311513253368,-0.005764834251439144,1,Bear
2016-03-12,2590.2755089639854,0.01019618580162529,1,Bear
2016-03-13,2687.716867972888,0.03761814473853997,1,Bear
2016-03-14,2698.6076214819946,0.004052046418609789,1,Bear
2016-03-15,2686.7515446236844,-0.004393405237549608,1,Bear
2016-03-16,2761.6943401568956,0.027893459550874855,1,Bear
2016-03-17,2785.7617920226526,0.008714741351278477,1,Bear
2016-03-18,2817.0239231212167,0.011222112094467995,1,Bear
2016-03-19,2729.7997989420346,-0.030963217409435084,1,Bear
2016-03-20,2794.2730408480024,0.023618304144851665,1,Bear
2016-03-21,2813.865816584643,0.0070117613598328354,1,Bear
2016-03-22,2735.2695142764824,-0.027931787594462465,1,Bear
